GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",22941,404,16821,518,12996,438,11463,437,5545,273,5918,376,1533,236,405,123,197,94,208,84,1128,201,521,159,607,117,3825,411,6120,443,3364,308,2205,252,1496,239,709,177,1159,237,226,121,79,68,147,99,933,225,631,200,302,143,2756,382
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",6659,202,6060,253,4916,215,4297,221,2144,144,2153,198,619,175,172,94,49,40,123,91,447,127,196,83,251,89,1144,202,599,184,232,112,185,107,93,88,92,70,47,45,47,45,13,21,34,39,0,123,0,123,0,123,367,135
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",6838,196,5525,259,4597,193,4076,207,2509,173,1567,174,521,113,91,56,23,29,68,49,430,105,183,86,247,81,928,205,1313,221,703,171,521,156,363,148,158,81,182,101,60,73,46,69,14,21,122,69,40,39,82,65,610,184
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",4664,167,4428,162,3584,105,3147,166,1693,122,1454,167,437,135,73,42,43,35,30,26,364,124,138,75,226,99,844,157,236,83,135,73,96,67,38,38,58,57,39,32,9,16,0,123,9,16,30,27,21,23,9,14,101,50
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",8636,201,7756,239,6651,209,6045,221,3410,209,2635,191,606,138,191,105,93,61,98,82,415,105,174,70,241,89,1105,181,880,213,398,154,212,117,125,79,87,66,186,89,57,48,0,123,57,48,129,75,102,63,27,35,482,145
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",33057,685,22081,660,15856,534,13048,539,5479,357,7569,439,2808,346,794,188,292,98,502,171,2014,314,825,220,1189,214,6225,539,10976,579,5116,447,2863,372,1401,282,1462,282,2253,294,486,171,202,118,284,127,1767,306,1145,235,622,169,5860,541
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",3358,122,2940,124,2294,140,1894,152,912,102,982,149,400,170,42,43,26,39,16,17,358,162,149,66,209,147,646,171,418,91,153,60,135,56,59,44,76,48,18,22,6,9,0,123,6,9,12,20,0,123,12,20,265,81
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",8256,179,7129,203,5964,183,5451,193,3195,167,2256,171,513,141,112,58,36,33,76,48,401,135,261,124,140,65,1165,186,1127,161,445,143,345,128,164,91,181,85,100,66,0,123,0,123,0,123,100,66,81,64,19,29,682,166
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",14895,444,12715,414,9745,307,8384,358,3484,221,4900,317,1361,243,552,168,287,139,265,90,809,179,321,113,488,131,2970,333,2180,240,782,174,368,124,159,92,209,86,414,152,70,58,60,56,10,15,344,140,236,112,108,63,1398,210
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",1450,74,1339,78,1087,85,943,99,401,66,542,113,144,72,11,17,0,123,11,17,133,70,55,58,78,51,252,85,111,67,65,47,65,47,27,31,38,35,0,123,0,123,0,123,0,123,0,123,0,123,0,123,46,47
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",46190,769,26757,859,19268,613,16078,622,7821,446,8257,512,3190,335,859,194,265,125,594,156,2331,331,847,208,1484,254,7489,496,19433,786,9977,696,6200,647,2981,457,3219,504,3777,442,1318,310,431,188,887,263,2459,321,1546,284,913,220,9456,627
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",18937,398,15327,492,11094,393,8826,402,3912,265,4914,315,2268,269,646,152,210,91,436,141,1622,223,657,170,965,172,4233,370,3610,357,1588,272,730,135,363,119,367,110,858,237,86,51,35,36,51,41,772,230,480,203,292,122,2022,260
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",11573,463,10567,444,9092,396,7823,360,3955,214,3868,257,1269,210,468,150,136,80,332,120,801,158,358,118,443,107,1475,210,1006,192,361,109,263,87,163,72,100,55,98,69,13,21,13,21,0,123,85,66,85,66,0,123,645,151
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",3371,118,3116,119,2656,111,2442,131,1458,90,984,136,214,102,75,52,49,46,26,25,139,88,69,62,70,66,460,122,255,108,84,56,73,53,23,25,50,43,11,17,0,123,0,123,0,123,11,17,11,17,0,123,171,92
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",9499,223,8420,219,6795,221,6126,219,3212,181,2914,231,669,141,127,65,44,35,83,52,542,125,368,110,174,65,1625,222,1079,182,552,159,357,146,226,115,131,80,195,85,47,38,20,21,27,31,148,82,114,75,34,30,527,146
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",5871,134,5372,149,4643,129,4274,172,2547,151,1727,155,369,119,103,59,58,36,45,44,266,97,174,76,92,61,729,134,499,109,152,63,140,61,77,45,63,38,12,23,0,123,0,123,0,123,12,23,12,23,0,123,347,90
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",6542,179,5463,206,4315,180,3941,192,1869,130,2072,187,374,116,155,61,53,30,102,53,219,94,101,63,118,61,1148,185,1079,177,488,143,227,91,125,71,102,52,261,115,17,22,10,17,7,12,244,119,135,86,109,83,591,145
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",7575,190,6898,216,5355,207,4521,219,1803,167,2718,232,834,183,330,131,136,92,194,82,504,138,272,113,232,81,1543,262,677,161,236,92,179,81,31,38,148,74,57,47,15,24,15,24,0,123,42,42,19,30,23,28,441,148
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",8664,308,6405,307,4497,249,3338,251,1127,182,2211,207,1159,182,234,90,106,66,128,61,925,163,438,136,487,127,1908,260,2259,229,702,195,418,147,77,55,341,129,284,129,39,36,0,123,39,36,245,117,159,101,86,54,1557,208
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",25077,433,16647,451,11951,399,9975,451,4125,280,5850,370,1976,316,500,142,197,91,303,105,1476,308,525,193,951,232,4696,411,8430,378,4016,350,1559,192,642,137,917,162,2457,352,741,266,287,151,454,221,1716,282,1155,239,561,152,4414,402
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",3060,124,2853,139,2494,118,2235,145,1206,96,1029,144,259,116,49,40,39,38,10,16,210,110,153,93,57,43,359,113,207,96,147,83,56,59,0,123,56,59,91,62,32,51,32,51,0,123,59,46,59,46,0,123,60,42
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",3994,143,3227,157,2508,118,2252,142,1028,113,1224,125,256,105,76,58,65,57,11,17,180,85,62,41,118,82,719,130,767,139,280,95,150,78,61,56,89,56,130,70,13,20,13,20,0,123,117,67,86,61,31,29,487,119
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",2009,83,1704,123,1348,117,1244,114,552,61,692,102,104,61,29,27,10,17,19,21,75,52,37,40,38,31,356,96,305,91,158,89,108,82,35,53,73,64,50,45,12,19,12,19,0,123,38,40,13,19,25,36,147,60
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",19256,456,11075,521,7539,378,5677,381,1980,236,3697,302,1862,257,600,164,182,99,418,116,1262,183,502,143,760,136,3536,346,8181,413,4634,392,1765,278,946,237,819,176,2869,310,653,205,462,197,191,98,2216,261,1563,241,653,179,3547,394
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",4332,219,2833,249,1986,187,1676,181,555,102,1121,172,310,120,97,58,81,56,16,24,213,120,54,43,159,97,847,182,1499,174,933,187,522,161,273,104,249,127,411,141,31,48,0,123,31,48,380,138,311,127,69,65,566,144
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",16376,419,12719,439,9518,343,7821,332,3070,222,4751,297,1697,209,562,123,209,84,353,91,1135,165,395,111,740,141,3201,326,3657,268,1804,230,712,184,424,150,288,101,1092,207,368,147,198,95,170,111,724,183,605,177,119,61,1853,220
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",10153,234,7891,304,5837,233,5129,210,2358,171,2771,201,708,195,189,81,109,61,80,47,519,185,311,168,208,77,2054,227,2262,207,788,159,550,142,318,127,232,83,238,104,14,20,0,123,14,20,224,105,208,104,16,20,1474,203
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",12229,258,10471,314,8214,301,7375,316,3644,222,3731,293,839,172,85,53,51,38,34,42,754,164,441,133,313,90,2257,304,1758,245,838,169,404,118,194,83,210,78,434,129,63,40,43,35,20,27,371,123,283,123,88,51,920,168
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",4111,145,3741,187,2952,137,2676,162,1429,134,1247,131,276,82,87,50,36,32,51,42,189,76,120,65,69,45,789,169,370,102,220,103,127,79,67,61,60,49,93,70,42,41,25,31,17,28,51,58,12,18,39,56,150,65
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",45761,913,12388,604,8310,500,5571,447,2021,298,3550,324,2739,368,792,191,167,98,625,186,1947,317,735,177,1212,260,4078,442,33373,1029,18338,651,4562,475,2193,365,2369,312,13776,637,2021,319,1030,245,991,231,11755,652,8326,574,3429,337,15035,805
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",721,37,655,39,551,36,483,39,208,28,275,34,68,26,18,12,8,7,10,9,50,22,8,8,42,20,104,33,66,24,24,14,24,14,11,13,13,8,0,123,0,123,0,123,0,123,0,123,0,123,0,123,42,23
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",23779,463,14275,464,9364,340,7804,340,2858,279,4946,339,1560,216,539,148,243,96,296,107,1021,189,459,133,562,143,4911,380,9504,424,4570,427,2451,337,1395,283,1056,228,2119,265,530,162,262,118,268,131,1589,237,1309,204,280,136,4934,444
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",2064,118,1917,157,1667,126,1492,145,690,95,802,119,175,95,25,27,0,123,25,27,150,91,100,68,50,59,250,83,147,84,135,85,93,71,79,69,14,22,42,65,42,65,42,65,0,123,0,123,0,123,0,123,12,19
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",28140,730,12874,570,8944,428,6599,435,2230,280,4369,387,2345,284,901,216,244,117,657,183,1444,230,610,176,834,157,3930,393,15266,686,7876,445,3110,350,1351,255,1759,306,4766,410,899,271,436,172,463,199,3867,397,2713,307,1154,258,7390,626
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",11844,305,9869,372,6741,246,5557,271,2322,184,3235,256,1184,191,386,115,92,47,294,110,798,150,243,78,555,124,3128,326,1975,203,971,166,488,128,322,114,166,71,483,122,145,82,113,79,32,29,338,89,204,75,134,59,1004,195
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",7117,233,5301,262,3723,173,3307,192,1329,119,1978,197,416,118,78,55,51,39,27,38,338,106,144,69,194,80,1578,219,1816,229,770,165,419,116,161,97,258,82,351,139,17,27,0,123,17,27,334,136,243,119,91,82,1046,207
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",7820,327,4977,265,3530,229,3228,236,1284,168,1944,198,302,115,126,81,64,48,62,58,176,80,30,30,146,69,1447,217,2843,307,1075,230,807,211,447,153,360,134,268,100,50,25,36,28,14,21,218,94,174,78,44,43,1768,339
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",8538,198,7442,214,6048,196,5454,203,2833,172,2621,211,594,147,127,56,38,32,89,50,467,133,329,108,138,75,1394,218,1096,157,456,115,289,80,109,47,180,71,167,86,35,36,18,25,17,25,132,74,63,44,69,64,640,137
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",16060,281,13684,345,10534,274,9022,305,4093,201,4929,289,1512,196,375,103,161,73,214,74,1137,206,377,112,760,166,3150,302,2376,278,1041,200,656,169,213,102,443,141,385,103,112,77,20,25,92,73,273,79,155,70,118,59,1335,242
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",9638,245,8638,312,6523,265,5516,302,2748,177,2768,256,1007,181,304,106,143,76,161,84,703,162,407,141,296,98,2115,285,1000,240,480,185,330,148,144,124,186,77,150,114,84,101,48,65,36,56,66,52,44,39,22,35,520,152
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",4935,165,4128,211,3032,184,2676,198,1270,109,1406,157,356,110,68,49,47,43,21,23,288,92,110,63,178,70,1096,164,807,137,355,98,236,78,56,42,180,72,119,72,62,44,16,25,46,38,57,51,41,46,16,22,452,112
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",23387,450,17427,495,12848,355,10737,355,5098,291,5639,318,2111,287,553,145,232,108,321,91,1558,259,791,192,767,142,4579,378,5960,337,2460,279,1651,243,730,192,921,209,809,171,209,93,142,80,67,42,600,152,383,132,217,70,3500,314
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",10626,272,8563,281,6254,249,5307,240,2204,173,3103,252,947,193,281,102,46,37,235,100,666,169,294,98,372,123,2309,280,2063,236,827,177,437,132,142,93,295,108,390,143,47,29,27,24,20,24,343,143,224,112,119,76,1236,208
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",10752,237,8886,259,6888,218,5624,267,2151,224,3473,267,1264,219,298,128,84,76,214,99,966,195,461,159,505,137,1998,272,1866,232,956,198,344,110,192,88,152,75,612,154,145,89,40,35,105,85,467,137,383,134,84,46,910,174
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",4956,170,3939,168,2820,184,2263,194,1013,147,1250,146,557,156,115,64,34,30,81,58,442,139,151,73,291,116,1119,170,1017,187,482,118,193,83,136,78,57,40,289,106,75,61,63,57,12,19,214,101,161,102,53,45,535,145
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",1340,79,1146,80,984,71,915,77,381,76,534,97,69,40,33,30,0,123,33,30,36,30,19,19,17,22,162,68,194,68,132,58,68,46,29,30,39,36,64,43,0,123,0,123,0,123,64,43,54,39,10,16,62,45
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",1457,87,1293,96,1005,110,911,112,323,54,588,123,94,52,23,29,0,123,23,29,71,43,13,19,58,37,288,116,164,72,40,32,8,13,8,13,0,123,32,30,7,11,0,123,7,11,25,27,25,27,0,123,124,60
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",677,38,616,42,475,46,436,45,102,23,334,41,39,19,16,13,3,4,13,13,23,14,14,11,9,9,141,41,61,25,30,15,27,14,24,13,3,4,3,4,0,123,0,123,0,123,3,4,0,123,3,4,31,23
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",549,42,375,40,257,35,204,33,73,22,131,32,53,23,12,11,7,9,5,7,41,22,16,12,25,19,118,28,174,37,57,28,34,18,7,7,27,16,23,21,12,16,12,16,0,123,11,13,11,13,0,123,117,36
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",571,49,505,50,406,47,360,47,166,36,194,29,46,20,14,9,3,4,11,9,32,18,13,10,19,14,99,31,66,40,40,37,9,8,6,6,3,4,31,37,25,36,25,36,0,123,6,6,3,4,3,4,26,18
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",656,54,529,56,364,51,315,46,97,27,218,37,49,24,23,14,15,11,8,8,26,17,16,15,10,10,165,39,127,30,53,19,31,16,19,13,12,10,22,11,3,5,0,123,3,5,19,10,9,7,10,8,74,24
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",1289,87,1189,86,916,67,770,84,221,57,549,88,146,51,21,22,0,123,21,22,125,55,35,30,90,46,273,95,100,39,50,31,50,31,44,30,6,10,0,123,0,123,0,123,0,123,0,123,0,123,0,123,50,32
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",1968,93,1902,99,1525,95,1334,105,574,76,760,99,191,69,102,56,66,41,36,42,89,44,24,28,65,33,377,105,66,40,48,35,38,31,11,18,27,25,10,16,10,16,0,123,10,16,0,123,0,123,0,123,18,20
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",1239,215,920,178,621,130,478,125,193,82,285,103,143,67,35,41,0,123,35,41,108,57,73,51,35,32,299,106,319,124,187,94,140,78,35,33,105,69,47,54,0,123,0,123,0,123,47,54,23,36,24,36,132,73
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",3562,161,2905,134,2314,112,2015,122,812,91,1203,140,299,95,78,43,51,37,27,22,221,77,71,39,150,69,591,127,657,135,173,51,99,41,37,28,62,33,74,37,13,16,13,16,0,123,61,33,52,32,9,9,484,124
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",933,81,757,69,580,69,536,67,207,49,329,60,44,28,25,20,16,15,9,14,19,15,0,123,19,15,177,55,176,62,58,39,50,38,36,35,14,16,8,12,0,123,0,123,0,123,8,12,0,123,8,12,118,51
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",2464,142,2216,181,1782,147,1565,150,648,94,917,135,217,107,66,50,42,44,24,27,151,92,108,91,43,35,434,133,248,90,162,82,50,35,0,123,50,35,112,74,39,60,39,60,0,123,73,46,60,41,13,20,86,68
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",10309,301,8484,322,6641,286,5787,299,3000,227,2787,232,854,220,233,103,108,71,125,75,621,178,315,112,306,120,1843,289,1825,250,828,173,475,169,113,58,362,155,353,109,107,65,76,61,31,25,246,95,178,88,68,40,997,196
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",657,52,530,42,420,42,340,40,167,31,173,37,80,31,16,11,11,9,5,6,64,29,23,14,41,24,110,30,127,38,40,23,24,18,7,8,17,16,16,16,13,15,13,15,0,123,3,6,3,6,0,123,87,38
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",1499,121,1004,156,681,114,598,116,150,64,448,107,83,50,44,40,14,23,30,28,39,31,0,123,39,31,323,142,495,107,311,88,151,87,89,88,62,59,160,71,13,20,13,20,0,123,147,70,138,70,9,14,184,80
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",4476,202,3892,203,3010,164,2550,173,1124,124,1426,167,460,131,117,72,106,71,11,19,343,108,156,78,187,70,882,165,584,155,215,84,129,58,73,43,56,42,86,44,22,25,22,25,0,123,64,41,51,37,13,15,369,150
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",912,76,831,79,662,84,605,83,197,47,408,77,57,39,30,30,8,12,22,27,27,24,7,12,20,20,169,52,81,37,35,25,30,22,13,18,17,15,5,10,0,123,0,123,0,123,5,10,5,10,0,123,46,25
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",1680,189,1127,157,819,133,727,128,138,79,589,124,92,53,18,21,0,123,18,21,74,51,55,53,19,22,308,93,553,161,331,118,184,94,49,34,135,88,147,62,8,12,8,12,0,123,139,60,109,54,30,24,222,114
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",1201,175,964,168,667,122,622,119,140,52,482,110,45,30,12,19,12,19,0,123,33,22,0,123,33,22,297,107,237,88,159,75,133,76,57,50,76,63,26,29,0,123,0,123,0,123,26,29,15,23,11,18,78,52
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",3081,181,2369,156,1813,136,1575,141,776,99,799,136,238,108,22,26,0,123,22,26,216,106,54,60,162,85,556,152,712,157,287,99,135,54,29,26,106,51,152,89,37,35,0,123,37,35,115,77,41,35,74,75,425,128
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",14836,405,9878,371,6698,294,5572,297,2105,208,3467,279,1126,192,418,128,88,63,330,110,708,150,326,109,382,109,3180,322,4958,399,2248,290,1000,214,563,157,437,157,1248,215,296,143,192,126,104,97,952,184,622,181,330,130,2710,316
