GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",23861,522,15225,499,10873,401,8752,417,3394,308,5358,461,2121,268,673,186,300,141,373,124,1448,233,590,165,858,169,4352,432,8636,446,4599,385,1737,222,966,173,771,180,2862,335,496,195,305,165,191,99,2366,256,1991,227,375,126,4037,437
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",2666,98,2409,109,1977,92,1837,106,786,86,1051,116,140,69,43,32,21,22,22,25,97,69,76,65,21,23,432,102,257,93,56,40,31,30,13,20,18,22,25,26,25,26,25,26,0,123,0,123,0,123,0,123,201,80
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",21294,382,16402,413,12062,379,10113,329,4185,256,5928,255,1949,279,564,148,113,57,451,142,1385,216,618,186,767,133,4340,350,4892,278,2101,277,1411,222,627,174,784,164,690,200,140,105,77,91,63,55,550,154,399,133,151,77,2791,224
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",12369,306,8710,331,6596,317,5454,341,2220,297,3234,277,1142,208,236,90,62,43,174,78,906,191,429,149,477,148,2114,262,3659,321,2005,253,921,190,457,133,464,148,1084,245,301,139,125,78,176,117,783,186,635,189,148,79,1654,275
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",48419,1212,15300,707,10540,584,7248,501,3074,368,4174,366,3292,374,717,161,274,115,443,121,2575,303,911,215,1664,206,4760,411,33119,1038,15649,590,5836,479,2818,360,3018,321,9813,490,1602,294,683,224,919,232,8211,491,5799,468,2412,329,17470,837
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",5441,187,4664,243,3689,193,3244,212,1195,162,2049,207,445,143,168,92,65,69,103,68,277,106,130,95,147,83,975,179,777,182,331,114,168,69,36,41,132,59,163,88,62,48,30,34,32,36,101,80,86,87,15,24,446,149
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",8954,243,7704,242,6261,222,5320,261,2245,178,3075,245,941,178,274,108,76,62,198,84,667,159,221,110,446,129,1443,216,1250,200,566,168,420,154,159,78,261,131,146,71,44,41,27,31,17,27,102,59,60,45,42,47,684,150
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",4996,151,4492,177,3688,154,3385,156,1504,119,1881,154,303,93,61,36,16,19,45,29,242,80,104,65,138,48,804,154,504,105,219,102,140,73,22,25,118,68,79,54,20,30,20,30,0,123,59,53,28,29,31,47,285,81
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",4250,131,4053,149,3530,115,3183,143,1405,107,1778,155,347,91,96,59,10,17,86,53,251,71,126,57,125,47,523,135,197,78,82,46,60,40,0,123,60,40,22,24,22,24,22,24,0,123,0,123,0,123,0,123,115,62
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",3300,138,3061,134,2540,140,2252,157,940,123,1312,170,288,91,79,54,49,44,30,28,209,70,105,58,104,52,521,136,239,87,102,60,35,29,10,16,25,24,67,65,28,43,28,43,0,123,39,48,29,45,10,15,137,82
