GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - Family households:,Margin of Error; Owner occupied: - Family households:,Estimate; Owner occupied: - Family households: - Married-couple family:,Margin of Error; Owner occupied: - Family households: - Married-couple family:,Estimate; Owner occupied: - Family households: - Married-couple family: - With own children of the householder under 18 years,Margin of Error; Owner occupied: - Family households: - Married-couple family: - With own children of the householder under 18 years,Estimate; Owner occupied: - Family households: - Married-couple family: - No own children of the householder under 18 years,Margin of Error; Owner occupied: - Family households: - Married-couple family: - No own children of the householder under 18 years,Estimate; Owner occupied: - Family households: - Other family:,Margin of Error; Owner occupied: - Family households: - Other family:,"Estimate; Owner occupied: - Family households: - Other family: - Male householder, no wife present:","Margin of Error; Owner occupied: - Family households: - Other family: - Male householder, no wife present:","Estimate; Owner occupied: - Family households: - Other family: - Male householder, no wife present: - With own children of the householder under 18 years","Margin of Error; Owner occupied: - Family households: - Other family: - Male householder, no wife present: - With own children of the householder under 18 years","Estimate; Owner occupied: - Family households: - Other family: - Male householder, no wife present: - No own children of the householder under 18 years","Margin of Error; Owner occupied: - Family households: - Other family: - Male householder, no wife present: - No own children of the householder under 18 years","Estimate; Owner occupied: - Family households: - Other family: - Female householder, no husband present:","Margin of Error; Owner occupied: - Family households: - Other family: - Female householder, no husband present:","Estimate; Owner occupied: - Family households: - Other family: - Female householder, no husband present: - With own children of the householder under 18 years","Margin of Error; Owner occupied: - Family households: - Other family: - Female householder, no husband present: - With own children of the householder under 18 years","Estimate; Owner occupied: - Family households: - Other family: - Female householder, no husband present: - No own children of the householder under 18 years","Margin of Error; Owner occupied: - Family households: - Other family: - Female householder, no husband present: - No own children of the householder under 18 years",Estimate; Owner occupied: - Nonfamily households,Margin of Error; Owner occupied: - Nonfamily households,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - Family households:,Margin of Error; Renter occupied: - Family households:,Estimate; Renter occupied: - Family households: - Married-couple family:,Margin of Error; Renter occupied: - Family households: - Married-couple family:,Estimate; Renter occupied: - Family households: - Married-couple family: - With own children of the householder under 18 years,Margin of Error; Renter occupied: - Family households: - Married-couple family: - With own children of the householder under 18 years,Estimate; Renter occupied: - Family households: - Married-couple family: - No own children of the householder under 18 years,Margin of Error; Renter occupied: - Family households: - Married-couple family: - No own children of the householder under 18 years,Estimate; Renter occupied: - Family households: - Other family:,Margin of Error; Renter occupied: - Family households: - Other family:,"Estimate; Renter occupied: - Family households: - Other family: - Male householder, no wife present:","Margin of Error; Renter occupied: - Family households: - Other family: - Male householder, no wife present:","Estimate; Renter occupied: - Family households: - Other family: - Male householder, no wife present: - With own children of the householder under 18 years","Margin of Error; Renter occupied: - Family households: - Other family: - Male householder, no wife present: - With own children of the householder under 18 years","Estimate; Renter occupied: - Family households: - Other family: - Male householder, no wife present: - No own children of the householder under 18 years","Margin of Error; Renter occupied: - Family households: - Other family: - Male householder, no wife present: - No own children of the householder under 18 years","Estimate; Renter occupied: - Family households: - Other family: - Female householder, no husband present:","Margin of Error; Renter occupied: - Family households: - Other family: - Female householder, no husband present:","Estimate; Renter occupied: - Family households: - Other family: - Female householder, no husband present: - With own children of the householder under 18 years","Margin of Error; Renter occupied: - Family households: - Other family: - Female householder, no husband present: - With own children of the householder under 18 years","Estimate; Renter occupied: - Family households: - Other family: - Female householder, no husband present: - No own children of the householder under 18 years","Margin of Error; Renter occupied: - Family households: - Other family: - Female householder, no husband present: - No own children of the householder under 18 years",Estimate; Renter occupied: - Nonfamily households,Margin of Error; Renter occupied: - Nonfamily households
0400000US09,09,Connecticut,1361755,3669,906798,5014,669264,4310,557515,4322,207167,3483,350348,2373,111749,2192,34031,1306,12418,876,21613,1054,77718,1666,29110,1203,48608,1362,237534,2533,454957,3442,226403,2828,107096,1792,52701,1411,54395,1737,119307,2253,25481,1245,12853,831,12628,905,93826,2067,62019,1886,31807,1266,228554,2424
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",7113,224,5598,249,4395,230,3759,244,1669,199,2090,198,636,171,282,154,153,137,129,72,354,108,150,63,204,80,1203,183,1515,249,731,182,388,137,189,85,199,111,343,141,98,63,73,71,25,40,245,123,171,105,74,64,784,176
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",50341,817,21138,694,15025,592,9692,488,3809,351,5883,404,5333,458,1496,290,391,147,1105,240,3837,412,1223,256,2614,356,6113,504,29203,779,17755,599,7285,463,4015,411,3270,386,10470,556,2015,273,972,201,1043,208,8455,554,5479,435,2976,330,11448,710
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",6122,213,5037,230,4051,210,3592,201,1495,125,2097,206,459,132,118,63,30,30,88,55,341,112,117,60,224,102,986,183,1085,232,616,193,412,155,210,127,202,109,204,110,84,78,63,79,21,25,120,72,81,67,39,37,469,172
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",29692,629,17693,658,12348,477,9753,517,3894,344,5859,422,2595,335,883,210,271,116,612,183,1712,262,531,164,1181,198,5345,499,11999,586,7333,476,4239,386,2230,322,2009,309,3094,389,966,227,502,194,464,170,2128,369,1400,336,728,185,4666,504
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",6703,147,5719,171,5013,189,4597,202,2818,156,1779,188,416,97,104,53,70,34,34,43,312,83,186,61,126,55,706,130,984,141,594,105,480,99,294,89,186,72,114,61,37,28,29,24,8,13,77,55,46,41,31,38,390,111
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",2762,122,2610,115,2049,118,1860,128,845,99,1015,130,189,85,125,74,58,52,67,50,64,41,49,36,15,19,561,146,152,72,100,55,68,50,11,17,57,46,32,35,10,16,10,16,0,17,22,29,22,29,0,17,52,37
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",20365,352,16867,386,13288,342,11799,366,5658,284,6141,294,1489,217,427,108,150,62,277,87,1062,166,317,91,745,147,3579,330,3498,288,1946,227,1454,199,788,140,666,144,492,143,149,60,135,56,14,17,343,129,285,128,58,46,1552,243
