GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",6770,212,5485,268,4494,212,4068,205,2312,151,1756,185,426,138,80,50,26,27,54,41,346,128,126,82,220,92,991,180,1285,191,766,168,463,133,342,125,121,63,303,127,55,71,44,69,11,16,248,116,175,120,73,65,519,155
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",4781,159,4511,181,3508,175,3170,184,1563,139,1607,164,338,95,48,35,19,22,29,23,290,95,104,49,186,84,1003,175,270,109,216,104,158,98,87,81,71,61,58,47,0,19,0,19,0,19,58,47,29,32,29,34,54,39
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",9107,202,8371,248,6837,246,6370,252,3448,185,2922,220,467,138,147,63,73,52,74,44,320,115,105,58,215,89,1534,225,736,185,385,147,179,97,82,50,97,85,206,93,28,29,0,23,28,29,178,87,129,82,49,41,351,114
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",36717,714,23813,670,16469,518,13712,549,5085,382,8627,561,2757,311,814,181,212,108,602,153,1943,293,754,194,1189,215,7344,542,12904,565,5173,430,2981,399,1159,252,1822,320,2192,305,491,145,182,97,309,131,1701,304,1206,272,495,151,7731,539
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",3519,118,2928,124,2341,106,2043,130,877,122,1166,138,298,103,101,64,43,41,58,52,197,80,150,71,47,35,587,125,591,129,171,60,111,45,38,29,73,37,60,43,3,5,0,17,3,5,57,42,38,38,19,21,420,112
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",8641,184,7122,274,6078,241,5634,263,3032,180,2602,259,444,168,103,52,55,39,48,37,341,151,228,139,113,62,1044,180,1519,218,747,156,493,145,251,126,242,91,254,111,34,30,11,17,23,25,220,109,190,99,30,35,772,162
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",15019,298,12353,329,9718,261,8461,258,3267,234,5194,304,1257,223,445,132,145,70,300,112,812,186,262,140,550,139,2635,271,2666,240,1021,188,524,142,190,81,334,111,497,135,65,41,24,27,41,35,432,134,256,92,176,96,1645,188
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",1350,78,1226,68,939,76,840,87,401,66,439,74,99,51,28,24,11,16,17,18,71,48,24,26,47,36,287,83,124,70,56,38,46,35,18,26,28,26,10,15,0,12,0,12,0,12,10,15,10,15,0,12,68,59
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",45196,813,25012,739,18039,549,15162,550,7083,361,8079,462,2877,348,710,175,178,96,532,157,2167,313,754,193,1413,251,6973,485,20184,546,11384,581,6480,536,3516,437,2964,432,4904,517,1252,253,554,164,698,202,3652,469,2497,373,1155,250,8800,636
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",20169,462,16223,569,11403,397,9048,401,3391,256,5657,351,2355,272,578,134,163,89,415,105,1777,255,794,194,983,169,4820,446,3946,378,2079,273,992,246,506,165,486,155,1087,210,205,110,90,68,115,81,882,191,557,165,325,124,1867,301
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",12140,299,10860,326,9048,239,7853,301,4039,239,3814,252,1195,183,401,118,132,75,269,86,794,148,348,121,446,97,1812,254,1280,175,605,147,436,128,284,122,152,67,169,83,4,8,0,26,4,8,165,83,142,76,23,27,675,138
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",3213,119,2996,115,2643,108,2438,120,1480,95,958,116,205,90,90,59,50,51,40,31,115,67,71,53,44,37,353,92,217,92,131,57,101,45,85,46,16,17,30,33,23,32,23,32,0,19,7,11,7,11,0,19,86,65
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",9382,267,8086,288,6531,224,5865,228,3060,199,2805,207,666,143,240,91,50,41,190,81,426,123,293,111,133,56,1555,242,1296,210,710,167,436,142,305,110,131,70,274,104,62,47,36,34,26,32,212,93,154,83,58,42,586,151
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",6005,156,5421,189,4543,166,4154,202,2401,151,1753,188,389,105,124,64,37,30,87,61,265,86,207,75,58,38,878,163,584,130,327,104,301,102,154,68,147,78,26,24,15,22,15,22,0,19,11,10,11,10,0,19,257,89
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",7115,169,5998,211,4515,195,4094,185,1938,134,2156,203,421,132,108,48,31,27,77,47,313,126,180,110,133,64,1483,215,1117,163,498,149,328,111,154,84,174,76,170,101,0,19,0,19,0,19,170,101,154,97,16,20,619,131
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",7619,203,6661,256,5130,224,4330,231,1759,163,2571,225,800,175,335,113,80,52,255,106,465,144,204,99,261,109,1531,231,958,162,412,149,253,136,105,100,148,100,159,83,37,39,18,28,19,28,122,74,68,58,54,48,546,137
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",8505,280,6257,287,4252,248,2779,252,789,170,1990,190,1473,231,351,116,135,75,216,89,1122,190,546,155,576,132,2005,270,2248,256,764,183,492,147,107,63,385,138,272,102,58,43,0,23,58,43,214,90,83,51,131,75,1484,224
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",25231,500,16787,616,11826,420,9372,383,3772,280,5600,315,2454,296,672,154,331,114,341,97,1782,242,711,181,1071,199,4961,457,8444,450,3714,387,1631,290,662,210,969,226,2083,280,629,222,358,153,271,130,1454,248,1051,209,403,132,4730,382
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",3496,150,3238,165,2586,155,2241,155,1116,141,1125,171,345,116,118,66,47,38,71,63,227,88,164,70,63,49,652,170,258,104,137,82,61,59,38,54,23,27,76,53,17,21,6,11,11,18,59,49,59,49,0,17,121,80
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",4006,161,3351,164,2493,103,2081,145,906,117,1175,122,412,128,110,62,74,59,36,29,302,106,94,68,208,92,858,167,655,133,256,77,135,59,23,26,112,54,121,57,13,24,13,24,0,19,108,62,92,58,16,18,399,120
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",2129,97,1625,108,1247,114,1201,114,483,70,718,115,46,40,33,33,23,28,10,18,13,22,13,22,0,17,378,117,504,111,200,89,158,84,60,56,98,63,42,33,0,17,0,17,0,17,42,33,15,24,27,29,304,116
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",20339,497,11492,437,8080,319,5906,342,2088,257,3818,292,2174,255,554,164,179,109,375,122,1620,241,641,183,979,175,3412,362,8847,391,4901,391,1673,257,884,193,789,170,3228,357,728,192,343,141,385,145,2500,335,1758,340,742,219,3946,356
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",4534,175,3056,212,2214,184,1797,187,622,115,1175,166,417,115,96,64,70,56,26,30,321,112,61,50,260,108,842,156,1478,182,921,182,513,175,231,96,282,141,408,147,58,65,39,61,19,21,350,153,231,132,119,80,557,154
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",16400,389,12707,389,9400,293,7590,348,2883,269,4707,278,1810,224,494,117,159,75,335,94,1316,200,546,128,770,148,3307,319,3693,310,1666,293,709,163,283,116,426,129,957,220,245,119,82,60,163,96,712,180,467,156,245,113,2027,239
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",10361,237,7878,280,5760,237,5107,256,2265,174,2842,242,653,171,214,79,59,40,155,82,439,152,200,110,239,102,2118,244,2483,291,925,222,685,190,347,120,338,145,240,101,8,12,8,12,0,23,232,102,194,96,38,31,1558,220
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",12866,313,10663,289,8399,275,7182,313,3440,216,3742,308,1217,209,245,104,123,72,122,66,972,184,485,138,487,137,2264,281,2203,269,1138,179,555,135,311,102,244,103,583,171,75,89,5,20,70,90,508,155,372,128,136,90,1065,229
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",4439,146,4097,177,3069,120,2651,165,1018,144,1633,158,418,119,123,86,55,75,68,47,295,101,166,78,129,66,1028,153,342,111,217,96,150,96,50,39,100,84,67,51,43,40,24,26,19,30,24,27,24,27,0,19,125,69
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",45895,727,11322,451,7640,364,4850,296,1694,261,3156,274,2790,312,633,149,230,104,403,121,2157,281,831,198,1326,180,3682,327,34573,741,18965,570,5004,410,2672,335,2332,316,13961,605,2048,322,1017,245,1031,217,11913,518,7962,492,3951,345,15608,764
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",769,43,708,40,611,43,534,47,191,37,343,42,77,24,18,10,8,8,10,9,59,23,14,8,45,22,97,29,61,27,30,20,27,19,17,16,10,10,3,5,0,12,0,12,0,12,3,5,0,12,3,5,31,21
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",24453,421,14377,439,9972,408,8258,412,3066,287,5192,350,1714,230,647,184,255,115,392,126,1067,183,332,91,735,169,4405,358,10076,455,5097,418,2333,334,1336,270,997,195,2764,414,789,253,370,177,419,182,1975,313,1389,270,586,187,4979,400
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",2229,99,1984,151,1754,141,1637,134,637,112,1000,124,117,71,36,54,36,54,0,17,81,54,60,43,21,28,230,99,245,105,228,103,98,74,80,69,18,28,130,70,53,81,53,81,0,17,77,100,77,100,0,17,17,23
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",28103,620,11727,548,7959,433,5495,372,1918,283,3577,291,2464,294,942,215,259,117,683,179,1522,226,628,137,894,174,3768,380,16376,546,9222,489,3037,354,1470,287,1567,224,6185,409,1188,258,659,209,529,175,4997,369,3368,316,1629,259,7154,501
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",12699,268,10544,352,7236,296,5823,282,2204,219,3619,276,1413,236,375,106,125,60,250,85,1038,217,417,148,621,175,3308,267,2155,221,1009,197,504,138,279,112,225,82,505,149,38,30,25,28,13,18,467,144,287,121,180,74,1146,193
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",7591,257,5700,286,3874,199,3053,226,1066,191,1987,210,821,163,178,80,82,64,96,47,643,139,227,107,416,123,1826,282,1891,219,769,181,315,123,155,95,160,74,454,154,20,26,14,23,6,11,434,155,328,136,106,92,1122,200
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",8109,316,5321,320,3612,247,3148,247,1313,174,1835,189,464,159,120,74,31,36,89,75,344,135,190,116,154,77,1709,280,2788,284,1348,202,902,179,567,166,335,99,446,175,31,25,17,27,14,21,415,177,240,123,175,113,1440,263
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",8663,214,7449,215,5925,176,5227,228,2665,153,2562,189,698,146,168,74,95,65,73,38,530,123,314,99,216,68,1524,183,1214,174,487,113,300,100,134,66,166,71,187,72,40,33,9,14,31,29,147,73,84,49,63,57,727,140
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",17026,308,14298,322,10797,290,9429,314,3962,198,5467,302,1368,201,362,97,100,58,262,80,1006,195,334,104,672,165,3501,278,2728,267,1248,209,565,145,142,60,423,140,683,187,179,89,109,71,70,54,504,163,325,140,179,84,1480,259
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",9384,266,8343,286,6581,240,5420,324,2618,205,2802,273,1161,231,335,107,164,85,171,73,826,205,416,135,410,153,1762,230,1041,199,408,157,250,103,144,79,106,57,158,112,101,97,44,70,57,68,57,61,34,51,23,37,633,134
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",4984,207,4213,230,3199,212,2836,213,1254,137,1582,190,363,114,102,60,43,39,59,46,261,94,169,75,92,53,1014,162,771,172,371,145,211,83,114,74,97,53,160,115,23,22,0,19,23,22,137,111,126,110,11,18,400,136
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",25094,383,18356,409,13825,340,11604,357,5355,280,6249,281,2221,247,579,137,231,85,348,113,1642,206,820,167,822,171,4531,317,6738,335,2561,278,1536,251,673,158,863,170,1025,225,353,154,210,136,143,73,672,173,436,151,236,81,4177,350
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",11123,253,8761,309,6277,223,5268,272,2165,175,3103,225,1009,179,321,107,91,52,230,94,688,160,294,118,394,116,2484,269,2362,288,861,217,437,154,176,84,261,129,424,144,22,26,15,23,7,12,402,143,300,114,102,64,1501,243
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",10698,303,8797,363,6793,318,5425,319,1999,197,3426,292,1368,250,301,111,118,67,183,92,1067,197,400,141,667,171,2004,280,1901,261,975,194,425,122,192,87,233,87,550,149,87,57,48,45,39,37,463,146,327,135,136,64,926,192
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",5298,272,4350,274,2821,192,2320,213,718,132,1602,212,501,129,161,80,62,40,99,82,340,103,135,64,205,89,1529,255,948,166,601,152,171,96,103,76,68,61,430,129,96,63,58,41,38,50,334,124,251,115,83,68,347,108
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",1424,124,1320,124,999,85,944,90,394,60,550,104,55,34,16,18,0,12,16,18,39,29,17,18,22,20,321,121,104,48,70,41,41,32,11,17,30,28,29,22,6,9,0,12,6,9,23,20,16,16,7,12,34,35
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",1409,93,1196,111,934,100,788,112,263,64,525,103,146,80,40,55,0,12,40,55,106,58,41,33,65,48,262,87,213,87,63,57,20,22,20,22,0,12,43,53,0,12,0,12,0,12,43,53,0,12,43,53,150,70
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",746,53,653,48,477,41,430,39,112,21,318,34,47,26,16,16,0,12,16,16,31,18,20,16,11,8,176,44,93,34,42,23,24,15,15,13,9,7,18,16,0,12,0,12,0,12,18,16,18,16,0,12,51,29
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",613,54,401,46,281,40,233,33,63,22,170,38,48,23,13,9,13,9,0,12,35,20,5,5,30,19,120,37,212,46,48,24,27,17,7,8,20,15,21,18,9,15,9,15,0,12,12,10,12,10,0,12,164,43
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",591,50,541,49,409,44,343,45,110,31,233,39,66,26,22,14,15,14,7,8,44,23,16,15,28,19,132,39,50,25,13,16,13,16,10,16,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,23
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",599,57,471,55,315,47,291,45,117,44,174,36,24,16,15,11,10,9,5,6,9,11,0,12,9,11,156,34,128,37,35,16,16,9,16,9,0,12,19,15,0,12,0,12,0,12,19,15,11,13,8,7,93,34
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",1288,109,1162,103,920,75,801,83,224,74,577,95,119,75,50,53,36,49,14,21,69,58,41,56,28,22,242,89,126,77,52,42,44,45,35,43,9,15,8,13,0,12,0,12,0,12,8,13,8,13,0,12,74,63
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",2131,85,1998,97,1703,80,1532,91,564,63,968,79,171,60,49,29,14,22,35,28,122,51,33,26,89,43,295,94,133,62,42,30,33,27,7,11,26,26,9,14,0,17,0,17,0,17,9,14,9,14,0,17,91,56
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",1179,96,765,130,559,124,515,116,139,75,376,114,44,33,21,24,0,12,21,24,23,25,12,18,11,18,206,78,414,122,225,82,181,75,89,63,92,69,44,32,9,15,9,15,0,12,35,33,35,33,0,12,189,88
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",3326,188,2604,216,2032,173,1756,166,700,100,1056,134,276,79,72,38,39,26,33,29,204,66,128,58,76,36,572,115,722,130,272,87,170,79,86,59,84,54,102,50,8,7,8,7,0,17,94,47,78,44,16,19,450,101
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",967,75,817,79,604,72,559,76,233,51,326,66,45,20,11,12,11,12,0,12,34,21,8,12,26,17,213,62,150,50,74,38,57,39,31,35,26,22,17,15,0,12,0,12,0,12,17,15,6,8,11,12,76,34
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",2680,143,2459,180,1864,133,1668,150,689,101,979,152,196,93,65,53,29,32,36,41,131,78,53,46,78,55,595,156,221,100,148,90,61,52,0,17,61,52,87,73,53,64,38,60,15,23,34,39,20,32,14,23,73,53
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",10722,287,8778,323,6598,269,5643,291,2589,225,3054,237,955,208,341,130,196,106,145,79,614,190,348,131,266,125,2180,276,1944,291,931,206,515,160,316,130,199,83,416,128,110,74,60,55,50,67,306,126,214,106,92,53,1013,230
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",624,64,457,58,340,49,286,43,96,31,190,32,54,21,3,5,0,12,3,5,51,20,23,15,28,13,117,29,167,49,58,29,38,18,16,18,22,16,20,23,0,12,0,12,0,12,20,23,20,23,0,12,109,39
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",1356,84,983,138,735,121,588,124,180,80,408,108,147,72,100,60,33,34,67,51,47,36,15,19,32,28,248,98,373,99,203,75,61,40,0,12,61,40,142,72,12,17,0,12,12,17,130,69,108,63,22,34,170,76
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",4739,179,4071,197,3040,194,2604,169,1082,127,1522,165,436,115,150,74,79,65,71,53,286,97,139,75,147,62,1031,215,668,145,312,109,148,79,89,53,59,50,164,75,36,33,10,17,26,28,128,63,118,60,10,16,356,113
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",994,64,868,76,624,77,580,77,156,53,424,66,44,26,22,18,0,12,22,18,22,20,9,11,13,17,244,69,126,58,36,27,36,27,28,26,8,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,51
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",1498,137,1071,196,816,148,680,153,119,61,561,143,136,63,23,28,9,14,14,25,113,57,52,43,61,46,255,101,427,126,306,112,152,100,107,90,45,35,154,83,35,55,35,55,0,12,119,72,110,72,9,14,121,81
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",1247,113,1026,109,647,76,589,79,161,46,428,86,58,45,29,30,20,25,9,15,29,27,16,25,13,16,379,126,221,87,100,48,56,33,13,20,43,33,44,36,0,12,0,12,0,12,44,36,27,29,17,26,121,76
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",3192,147,2506,148,1950,129,1578,149,673,82,905,145,372,120,69,45,15,22,54,41,303,111,102,79,201,90,556,130,686,155,239,84,95,49,0,17,95,49,144,72,23,27,0,17,23,27,121,65,52,41,69,52,447,132
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",15335,376,10300,464,7015,393,5711,330,2107,201,3604,290,1304,243,451,151,190,83,261,130,853,191,348,143,505,148,3285,363,5035,396,2273,283,994,238,529,176,465,151,1279,270,232,125,117,88,115,92,1047,247,674,208,373,125,2762,339
